activity_id,customer_id,date_id,channel_id,session_duration_sec,pages_viewed,actions_taken,bounce
6130,366,693,2,1215,12,10,0
6131,446,512,4,1276,7,1,0
6132,276,221,4,1677,2,14,0
6133,299,71,6,1386,20,0,0
6134,97,702,6,1339,3,11,0
6135,116,314,3,1289,3,15,0
6136,436,466,1,1316,18,9,0
6137,204,500,1,238,15,5,0
6138,271,647,3,23,1,0,1
6139,132,207,4,775,2,8,0
6140,478,145,6,27,1,0,1
6141,396,402,4,375,9,0,0
6142,195,168,5,1371,16,1,0
6143,366,253,2,8,1,0,1
6144,437,408,4,929,2,2,0
6145,318,79,5,962,4,14,0
6146,138,342,6,24,1,0,1
6147,307,163,6,102,16,2,0
6148,444,623,5,1378,1,4,0
6149,125,108,5,23,1,0,1
6150,17,321,1,400,10,12,0
6151,473,650,1,20,1,0,1
6152,47,495,6,13,1,0,1
6153,143,418,3,755,10,10,0
6154,94,254,2,15,1,0,1
6155,39,425,3,1537,20,2,0
6156,211,416,2,58,7,12,0
6157,263,422,6,14,1,0,1
6158,171,20,1,924,10,8,0
6159,92,325,6,5,1,0,1
6160,291,90,4,16,1,0,1
6161,133,473,1,30,1,0,1
6162,223,629,4,1738,16,15,0
6163,51,213,3,142,10,10,0
6164,486,283,5,18,1,0,1
6165,299,67,6,15,1,0,1
6166,470,26,5,5,1,0,1
6167,101,360,6,1560,3,8,0
6168,455,388,2,24,1,0,1
6169,365,264,6,28,1,0,1
6170,51,210,2,943,3,1,0
6171,317,672,5,8,1,0,1
6172,220,287,2,1067,9,15,0
6173,376,625,5,210,19,5,0
6174,186,50,5,204,13,6,0
6175,347,156,6,12,1,0,1
6176,410,401,2,660,19,7,0
6177,283,439,3,20,1,0,1
6178,62,114,6,1777,20,5,0
6179,294,111,2,1056,7,0,0
6180,219,178,2,1562,18,3,0
6181,467,672,5,358,9,11,0
6182,253,585,1,20,1,0,1
6183,63,699,6,1183,14,0,0
6184,415,88,1,977,5,4,0
6185,485,721,3,23,1,0,1
6186,375,215,3,11,1,0,1
6187,192,254,3,18,1,0,1
6188,387,557,4,28,1,0,1
6189,160,363,6,25,1,0,1
6190,140,709,1,23,1,0,1
6191,137,458,6,20,1,0,1
6192,427,440,5,10,1,0,1
6193,313,552,2,168,18,4,0
6194,198,561,2,8,1,0,1
6195,193,134,5,1009,1,6,0
6196,437,658,3,1328,15,7,0
6197,367,167,2,9,1,0,1
6198,130,163,4,419,15,6,0
6199,383,81,2,707,9,3,0
6200,70,534,4,22,1,0,1
6201,178,626,1,13,1,0,1
6202,145,714,1,19,1,0,1
6203,110,280,3,169,1,11,0
6204,154,684,6,78,13,10,0
6205,180,223,2,23,1,0,1
6206,66,275,3,13,1,0,1
6207,387,238,3,1498,12,3,0
6208,301,378,3,20,18,14,0
6209,473,271,4,289,18,3,0
6210,343,462,1,886,14,5,0
6211,366,1,1,1455,14,5,0
6212,154,200,6,19,1,0,1
6213,64,266,5,1783,10,15,0
6214,266,257,5,9,1,0,1
6215,179,177,5,1794,8,0,0
6216,218,563,2,1501,2,1,0
6217,11,486,6,1038,1,5,0
6218,19,595,2,16,1,0,1
6219,59,5,6,27,1,0,1
6220,141,148,2,1310,12,8,0
6221,42,217,1,1504,6,15,0
6222,298,134,5,1742,19,0,0
6223,45,24,1,30,1,0,1
6224,86,174,4,1234,18,4,0
6225,429,475,5,1627,19,7,0
6226,314,708,6,1376,9,6,0
6227,405,35,2,10,1,0,1
6228,154,51,5,19,15,15,0
6229,7,239,4,1591,18,3,0
6230,403,356,1,787,18,10,0
6231,196,14,5,21,1,0,1
6232,288,600,3,1693,19,5,0
6233,26,555,3,249,12,2,0
6234,72,662,5,863,13,1,0
6235,294,598,5,27,1,0,1
6236,354,297,5,584,4,3,0
6237,57,383,5,137,8,12,0
6238,472,513,6,20,1,0,1
6239,65,714,3,24,1,0,1
6240,340,22,1,308,11,13,0
6241,267,707,2,561,8,4,0
6242,477,702,6,914,18,13,0
6243,39,344,3,1355,6,10,0
6244,473,610,3,1654,16,2,0
6245,155,450,6,1790,16,1,0
6246,46,615,1,28,1,0,1
6247,382,49,2,760,7,7,0
6248,115,358,5,314,4,15,0
6249,137,12,3,29,1,0,1
6250,191,329,5,1487,18,13,0
6251,419,113,6,1339,9,7,0
6252,29,385,1,141,11,9,0
6253,462,119,1,27,1,0,1
6254,257,636,3,1263,9,3,0
6255,372,728,4,676,19,10,0
6256,106,239,4,25,1,0,1
6257,157,562,1,580,8,2,0
6258,231,271,1,29,1,0,1
6259,359,96,5,1129,2,3,0
6260,3,420,2,1147,6,5,0
6261,139,241,2,17,1,0,1
6262,136,583,6,653,3,3,0
6263,250,513,6,1369,11,10,0
6264,231,613,1,16,1,0,1
6265,123,411,5,22,1,0,1
6266,21,657,2,562,12,8,0
6267,305,210,1,590,20,8,0
6268,24,623,1,6,1,0,1
6269,214,601,3,830,20,2,0
6270,360,222,2,400,3,12,0
6271,492,173,4,1646,13,9,0
6272,469,717,2,27,1,0,1
6273,178,3,3,23,1,0,1
6274,291,28,6,891,9,0,0
6275,31,385,4,235,2,3,0
6276,193,379,1,46,11,5,0
6277,14,554,4,682,7,15,0
6278,140,363,6,16,1,0,1
6279,101,609,2,184,17,11,0
6280,375,446,4,1511,11,8,0
6281,494,252,3,956,17,3,0
6282,394,421,5,1132,17,3,0
6283,322,646,6,22,1,0,1
6284,361,643,6,498,6,1,0
6285,238,41,6,11,1,0,1
6286,322,538,1,19,1,0,1
6287,66,256,6,363,11,10,0
6288,279,117,1,1334,20,3,0
6289,226,475,4,8,1,0,1
6290,436,98,5,70,15,8,0
6291,135,399,4,900,1,1,0
6292,338,143,3,24,1,0,1
6293,211,324,4,199,6,10,0
6294,448,359,5,14,1,0,1
6295,226,582,6,1645,12,2,0
6296,33,261,5,1758,20,0,0
6297,35,676,6,551,1,0,0
6298,477,661,3,647,19,13,0
6299,381,384,2,8,1,0,1
6300,127,565,5,945,7,1,0
6301,207,400,6,833,16,11,0
6302,434,263,6,619,6,0,0
6303,124,107,3,994,19,15,0
6304,472,356,5,7,1,0,1
6305,68,285,3,29,1,0,1
6306,243,449,5,12,1,0,1
6307,168,44,6,1643,20,13,0
6308,25,106,5,294,5,14,0
6309,398,429,4,10,1,0,1
6310,465,622,6,12,1,0,1
6311,463,430,1,183,15,14,0
6312,214,352,3,21,1,0,1
6313,460,209,2,30,1,0,1
6314,51,195,3,1352,9,4,0
6315,472,6,1,1385,18,4,0
6316,331,136,6,25,1,0,1
6317,27,171,3,1775,8,1,0
6318,446,409,4,28,1,0,1
6319,400,465,1,1125,12,7,0
6320,390,80,3,17,1,0,1
6321,260,226,3,18,1,0,1
6322,431,569,4,15,1,0,1
6323,55,522,3,22,1,0,1
6324,435,243,2,785,10,4,0
6325,77,721,5,18,1,0,1
6326,488,534,4,29,1,0,1
6327,197,199,6,24,1,0,1
6328,25,213,2,10,1,0,1
6329,389,566,6,30,1,0,1
6330,239,4,1,1058,5,2,0
6331,422,343,3,1012,9,2,0
6332,486,377,1,375,4,6,0
6333,355,200,3,41,3,15,0
6334,38,608,3,555,11,11,0
6335,459,448,6,805,19,12,0
6336,104,421,4,8,1,0,1
6337,63,140,1,12,1,0,1
6338,188,707,4,1427,9,3,0
6339,496,456,3,789,12,5,0
6340,3,49,2,10,1,0,1
6341,92,133,2,19,1,0,1
6342,198,319,2,11,1,0,1
6343,99,711,3,183,20,14,0
6344,82,68,1,150,11,4,0
6345,315,166,4,1550,1,6,0
6346,216,483,4,1301,9,4,0
6347,488,716,1,28,1,0,1
6348,256,711,2,163,2,2,0
6349,445,118,1,26,1,0,1
6350,201,37,1,1690,11,5,0
6351,24,319,5,707,13,13,0
6352,206,728,3,192,1,6,0
6353,306,367,2,977,6,4,0
6354,362,543,2,1701,19,5,0
6355,5,171,3,1626,7,5,0
6356,271,557,5,1785,1,15,0
6357,210,613,6,1465,14,11,0
6358,407,409,3,648,7,11,0
6359,489,169,5,1170,4,8,0
6360,391,75,2,1799,10,10,0
6361,133,465,3,1201,3,2,0
6362,373,522,3,1400,15,3,0
6363,75,168,2,1326,9,8,0
6364,409,297,3,939,10,9,0
6365,403,681,4,1603,20,9,0
6366,169,83,6,547,6,3,0
6367,238,144,5,1531,19,2,0
6368,195,57,4,7,1,0,1
6369,405,594,1,13,1,0,1
6370,274,133,4,17,1,0,1
6371,340,407,1,1578,5,6,0
6372,181,331,3,761,5,10,0
6373,399,115,2,914,6,0,0
6374,407,480,4,1317,7,1,0
6375,493,693,4,1160,1,7,0
6376,314,219,3,829,18,12,0
6377,366,491,3,11,1,0,1
6378,419,614,1,1568,19,6,0
6379,81,530,6,1165,3,6,0
6380,371,329,1,916,8,9,0
6381,481,330,3,32,12,1,0
6382,61,355,1,1412,3,8,0
6383,236,515,3,819,14,5,0
6384,479,724,4,10,1,0,1
6385,449,182,3,481,17,3,0
6386,157,276,3,848,12,2,0
6387,440,275,5,1243,15,10,0
6388,18,72,3,13,1,0,1
6389,109,250,5,545,11,10,0
6390,410,4,1,9,1,0,1
6391,72,76,5,1416,17,9,0
6392,105,81,2,119,12,7,0
6393,294,533,5,27,1,0,1
6394,290,719,2,25,1,0,1
6395,78,730,1,347,10,2,0
6396,219,418,5,908,2,12,0
6397,104,714,5,335,18,5,0
6398,210,460,3,133,1,0,0
6399,340,493,4,463,11,9,0
6400,210,190,3,1373,20,11,0
6401,375,119,2,195,7,11,0
6402,97,54,1,341,11,7,0
6403,102,443,6,13,1,0,1
6404,298,228,4,136,14,15,0
6405,469,446,3,604,1,6,0
6406,138,528,2,385,4,2,0
6407,134,339,6,1021,6,0,0
6408,178,384,3,475,6,3,0
6409,497,665,5,1729,11,11,0
6410,79,397,5,593,12,0,0
6411,268,214,6,812,2,14,0
6412,287,515,3,30,1,0,1
6413,103,594,2,1634,18,13,0
6414,259,593,5,39,4,0,0
6415,348,349,6,378,17,11,0
6416,160,201,1,15,1,0,1
6417,109,436,1,13,1,0,1
6418,392,98,4,1707,8,14,0
6419,327,166,4,13,1,0,1
6420,459,30,1,1359,12,1,0
6421,318,301,1,19,1,0,1
6422,117,617,4,980,18,2,0
6423,135,521,3,23,1,0,1
6424,179,612,1,28,1,0,1
6425,136,175,3,1148,15,9,0
6426,158,108,3,1032,4,8,0
6427,263,531,4,20,1,0,1
6428,389,358,1,672,13,5,0
6429,59,662,2,19,1,0,1
6430,299,35,6,139,13,9,0
6431,158,716,4,1744,13,7,0
6432,400,639,6,23,1,0,1
6433,397,657,5,214,10,3,0
6434,336,591,2,1581,17,9,0
6435,451,390,4,19,1,0,1
6436,222,345,2,29,1,0,1
6437,470,418,6,778,15,10,0
6438,106,701,4,217,13,9,0
6439,35,669,6,8,1,0,1
6440,208,531,3,23,1,0,1
6441,450,142,3,155,16,3,0
6442,253,309,4,1131,6,10,0
6443,127,280,6,1524,7,5,0
6444,6,126,1,65,6,6,0
6445,402,275,5,1375,3,8,0
6446,44,92,6,9,1,0,1
6447,42,663,4,30,1,0,1
6448,133,718,5,200,11,15,0
6449,50,603,3,275,7,1,0
6450,35,177,3,15,1,0,1
6451,276,158,3,1762,16,0,0
6452,13,511,1,1207,6,14,0
6453,403,372,4,561,7,13,0
6454,84,338,3,375,10,14,0
6455,89,396,5,8,1,0,1
6456,422,678,3,826,13,13,0
6457,68,2,4,1597,6,14,0
6458,402,242,6,8,1,0,1
6459,268,664,4,62,17,13,0
6460,124,214,3,1556,9,11,0
6461,226,369,1,22,1,0,1
6462,458,670,1,27,1,0,1
6463,263,330,4,27,1,0,1
6464,257,48,2,1150,10,8,0
6465,473,158,4,21,1,0,1
6466,355,136,6,17,1,0,1
6467,465,283,5,616,4,9,0
6468,235,614,1,550,10,14,0
6469,178,241,4,1306,20,5,0
6470,327,19,4,53,18,4,0
6471,265,151,1,26,1,0,1
6472,350,652,2,24,1,0,1
6473,5,432,6,996,18,4,0
6474,217,322,6,652,7,0,0
6475,77,186,2,257,5,3,0
6476,11,210,3,1688,18,6,0
6477,464,179,6,316,8,5,0
6478,116,313,3,293,9,2,0
6479,452,402,1,1066,7,2,0
6480,279,599,6,24,1,0,1
6481,481,686,2,26,1,0,1
6482,352,197,2,10,1,0,1
6483,373,309,4,1554,13,3,0
6484,291,456,1,102,17,3,0
6485,205,202,2,237,8,7,0
6486,386,710,3,1475,6,2,0
6487,177,678,3,1700,10,8,0
6488,80,490,1,1473,2,8,0
6489,465,626,6,1314,20,15,0
6490,396,261,2,368,11,14,0
6491,112,504,3,21,1,0,1
6492,187,664,1,1084,7,14,0
6493,434,228,2,1513,2,1,0
6494,3,664,5,514,1,14,0
6495,489,446,6,1370,13,15,0
6496,489,520,3,1201,17,14,0
6497,489,96,6,1512,11,14,0
6498,116,239,3,465,17,6,0
6499,497,604,1,387,8,9,0
6500,29,335,4,1226,10,14,0
6501,54,627,2,958,17,3,0
6502,347,45,4,24,1,0,1
6503,80,287,5,83,19,11,0
6504,135,673,2,29,1,0,1
6505,219,119,4,1477,8,14,0
6506,41,488,6,27,1,0,1
6507,12,66,1,923,11,10,0
6508,201,466,4,1796,10,15,0
6509,58,45,4,19,1,0,1
6510,444,305,3,1426,20,1,0
6511,252,128,6,826,16,15,0
6512,432,729,5,117,8,0,0
6513,147,590,2,458,1,0,0
6514,115,310,1,1102,16,3,0
6515,362,321,6,47,7,6,0
6516,431,236,5,5,1,0,1
6517,190,276,2,8,1,0,1
6518,128,452,6,460,4,4,0
6519,293,379,6,69,9,3,0
6520,278,511,6,757,19,14,0
6521,356,182,6,23,1,0,1
6522,427,493,5,6,1,0,1
6523,74,535,2,1651,19,12,0
6524,296,97,6,6,1,0,1
6525,16,284,4,1710,15,13,0
6526,465,42,2,1121,3,12,0
6527,468,586,3,1126,13,15,0
6528,333,389,6,24,1,0,1
6529,384,417,3,568,9,2,0
6530,180,84,1,8,1,0,1
6531,343,171,4,1603,6,10,0
6532,236,235,1,1518,4,1,0
6533,70,346,5,627,6,7,0
6534,83,657,6,20,1,0,1
6535,474,185,4,1425,12,5,0
6536,177,173,4,29,1,0,1
6537,498,683,2,504,3,3,0
6538,114,295,1,1501,13,12,0
6539,120,556,2,865,15,14,0
6540,407,597,4,280,15,14,0
6541,335,586,5,1444,9,13,0
6542,97,720,3,17,1,0,1
6543,170,654,4,596,2,12,0
6544,119,266,6,1334,18,13,0
6545,305,517,4,202,14,9,0
6546,206,163,5,267,19,2,0
6547,246,198,4,1583,1,10,0
6548,424,612,1,22,1,0,1
6549,44,14,1,75,16,15,0
6550,499,120,5,1713,6,13,0
6551,328,257,1,23,1,0,1
6552,348,49,2,385,6,10,0
6553,264,91,5,11,1,0,1
6554,346,154,2,20,1,0,1
6555,133,665,3,1799,12,8,0
6556,180,291,3,997,6,14,0
6557,254,727,5,1722,6,9,0
6558,225,694,6,26,1,0,1
6559,418,78,4,648,1,13,0
6560,286,397,4,1174,19,8,0
6561,3,698,4,8,1,0,1
6562,220,624,5,10,1,0,1
6563,193,88,5,9,1,0,1
6564,369,620,2,70,18,15,0
6565,395,506,5,69,20,2,0
6566,40,181,1,10,1,0,1
6567,112,324,6,1623,18,3,0
6568,245,77,1,364,13,5,0
6569,167,105,5,11,1,0,1
6570,215,134,5,14,1,0,1
6571,250,689,2,30,1,0,1
6572,453,513,3,67,4,5,0
6573,357,136,1,98,9,7,0
6574,289,72,5,10,1,0,1
6575,333,121,2,607,16,12,0
6576,221,677,4,1060,7,0,0
6577,50,502,2,24,1,0,1
6578,26,630,5,452,16,11,0
6579,250,426,6,22,1,0,1
6580,133,544,1,630,4,12,0
6581,315,103,5,605,11,2,0
6582,2,521,6,566,20,13,0
6583,405,526,3,196,19,8,0
6584,480,413,5,14,1,0,1
6585,178,650,5,1745,7,8,0
6586,451,102,1,19,1,0,1
6587,90,562,4,1459,20,15,0
6588,443,348,4,30,1,0,1
6589,362,329,1,273,6,10,0
6590,458,121,6,330,6,15,0
6591,138,293,6,29,1,0,1
6592,188,323,6,34,8,0,0
6593,163,559,2,686,9,13,0
6594,226,153,2,1277,13,14,0
6595,267,196,5,32,15,10,0
6596,209,207,5,19,13,13,0
6597,387,495,5,14,1,0,1
6598,356,593,1,19,1,0,1
6599,369,140,2,24,1,0,1
6600,58,512,4,571,18,0,0
6601,36,293,6,26,1,0,1
6602,156,257,1,1400,6,2,0
6603,314,371,4,691,1,10,0
6604,144,574,3,155,9,5,0
6605,276,230,3,1470,13,1,0
6606,70,608,2,740,3,2,0
6607,396,308,5,1309,13,6,0
6608,125,554,6,104,12,8,0
6609,18,486,1,1363,9,7,0
6610,358,108,4,777,20,6,0
6611,83,433,1,6,1,0,1
6612,422,270,3,823,7,2,0
6613,129,458,6,1221,13,3,0
6614,216,344,1,1090,18,15,0
6615,172,518,3,408,16,15,0
6616,478,524,1,882,14,1,0
6617,169,80,1,1186,18,14,0
6618,156,723,4,11,1,0,1
6619,43,487,6,936,17,10,0
6620,237,293,4,26,1,0,1
6621,204,41,5,1586,11,10,0
6622,260,686,2,649,18,11,0
6623,146,238,2,1758,15,11,0
6624,499,73,6,1698,11,13,0
6625,243,465,1,182,12,12,0
6626,206,639,5,22,1,0,1
6627,30,377,2,19,1,0,1
6628,301,154,1,102,18,10,0
6629,122,105,4,28,1,0,1
6630,143,731,4,90,13,12,0
6631,289,206,2,498,16,10,0
6632,421,552,2,1065,17,6,0
6633,116,233,6,192,9,7,0
6634,184,293,5,674,19,5,0
6635,480,646,2,1536,1,12,0
6636,165,213,3,1033,20,14,0
6637,394,90,1,1172,1,0,0
6638,275,85,1,6,1,0,1
6639,459,172,6,18,1,0,1
6640,435,93,4,1158,1,12,0
6641,158,711,5,1452,19,2,0
6642,499,148,4,1432,16,13,0
6643,76,624,3,1575,6,11,0
6644,44,158,2,23,1,0,1
6645,490,207,3,11,1,0,1
6646,300,161,4,159,19,14,0
6647,382,404,1,779,6,9,0
6648,386,195,2,21,1,0,1
6649,420,686,1,29,1,0,1
6650,452,699,1,246,15,14,0
6651,465,301,3,821,1,7,0
6652,287,385,3,23,1,0,1
6653,381,332,1,19,1,0,1
6654,439,208,1,280,7,7,0
6655,164,699,2,13,1,0,1
6656,194,178,1,1724,16,9,0
6657,16,653,2,19,1,0,1
6658,153,110,4,583,18,13,0
6659,271,702,5,1156,6,6,0
6660,233,691,2,1336,5,14,0
6661,17,164,5,603,20,13,0
6662,185,376,3,25,1,0,1
6663,9,70,2,145,20,2,0
6664,347,607,6,23,1,0,1
6665,165,196,3,1191,12,7,0
6666,43,587,4,757,9,15,0
6667,406,639,3,13,1,0,1
6668,340,602,5,215,9,10,0
6669,477,73,1,9,1,0,1
6670,390,210,5,22,1,0,1
6671,1,647,4,159,8,13,0
6672,148,135,1,9,1,0,1
6673,51,7,1,596,14,15,0
6674,182,148,1,92,2,9,0
6675,161,307,2,720,11,13,0
6676,265,393,2,384,6,1,0
6677,330,330,3,590,4,14,0
6678,178,392,4,11,1,0,1
6679,74,635,2,1439,14,1,0
6680,5,390,3,1401,17,15,0
6681,124,343,5,29,1,0,1
6682,389,193,5,1305,19,10,0
6683,449,374,6,9,1,0,1
6684,238,495,1,6,1,0,1
6685,101,715,1,1417,15,12,0
6686,449,255,2,16,1,0,1
6687,280,162,4,1735,10,6,0
6688,80,714,4,1571,6,4,0
6689,218,214,3,1094,7,14,0
6690,383,697,6,9,1,0,1
6691,119,3,1,542,14,8,0
6692,187,31,2,1095,2,10,0
6693,461,88,5,655,6,1,0
6694,254,108,1,8,1,0,1
6695,11,283,3,453,7,1,0
6696,23,598,5,119,19,7,0
6697,22,680,5,1727,14,0,0
6698,271,493,4,21,1,0,1
6699,270,402,3,15,1,0,1
6700,156,160,2,729,6,14,0
6701,268,361,4,697,12,13,0
6702,454,301,3,299,19,5,0
6703,175,24,1,1244,7,4,0
6704,67,725,4,1699,15,9,0
6705,71,192,2,194,14,12,0
6706,492,364,2,11,1,0,1
6707,53,282,5,1131,15,2,0
6708,93,23,6,1444,8,10,0
6709,256,461,5,461,4,5,0
6710,149,604,2,21,1,0,1
6711,495,219,4,310,8,2,0
6712,174,655,3,427,7,14,0
6713,153,495,4,25,1,0,1
6714,32,445,3,1108,12,4,0
6715,412,442,3,624,13,2,0
6716,327,568,5,1012,8,0,0
6717,365,504,5,666,17,3,0
6718,343,693,6,1325,10,4,0
6719,269,728,2,846,18,14,0
6720,320,22,4,651,1,10,0
6721,51,356,3,755,4,1,0
6722,154,610,6,1126,4,12,0
6723,311,391,1,186,12,0,0
6724,37,515,4,9,1,0,1
6725,463,9,1,1503,6,13,0
6726,329,120,3,1563,13,5,0
6727,134,191,1,809,2,11,0
6728,36,99,4,1289,16,13,0
6729,176,273,2,693,5,12,0
6730,404,129,6,1598,3,9,0
6731,43,596,6,12,5,7,0
6732,362,108,1,27,1,0,1
6733,127,130,3,935,12,4,0
6734,93,246,1,30,1,0,1
6735,441,307,5,1265,19,1,0
6736,365,258,2,177,15,4,0
6737,41,59,6,1349,9,12,0
6738,417,69,1,21,1,0,1
6739,391,466,1,1345,3,15,0
6740,436,215,3,50,11,9,0
6741,186,635,2,233,18,3,0
6742,49,153,3,14,1,0,1
6743,2,592,5,1033,7,8,0
6744,121,367,6,1743,1,10,0
6745,4,461,4,13,1,0,1
6746,248,113,6,1149,13,4,0
6747,139,197,4,1132,4,6,0
6748,450,342,2,29,1,0,1
6749,284,666,1,1604,15,4,0
6750,420,452,5,1751,9,11,0
6751,266,284,3,1107,10,1,0
6752,83,455,6,20,1,0,1
6753,352,6,2,206,18,1,0
6754,223,497,2,697,6,14,0
6755,385,291,3,565,12,3,0
6756,302,40,4,911,16,9,0
6757,34,8,5,403,1,13,0
6758,142,303,2,28,1,0,1
6759,10,700,6,1072,9,5,0
6760,449,355,3,389,8,14,0
6761,173,216,6,538,19,14,0
6762,160,535,4,21,1,0,1
6763,261,667,6,1543,7,5,0
6764,171,227,3,5,1,0,1
6765,499,187,4,19,1,0,1
6766,203,656,5,5,1,0,1
6767,266,261,4,8,1,0,1
6768,245,10,3,21,1,0,1
6769,451,704,6,1015,11,4,0
6770,404,85,6,25,1,0,1
6771,371,47,1,1513,10,0,0
6772,110,678,3,282,2,6,0
6773,424,559,4,25,1,0,1
6774,155,382,2,16,1,0,1
6775,407,56,2,208,11,13,0
6776,102,413,4,18,1,0,1
6777,328,194,4,1794,11,12,0
6778,472,312,5,155,20,15,0
6779,449,329,6,243,8,9,0
6780,162,329,2,27,1,0,1
6781,200,510,4,11,1,0,1
6782,162,596,3,1795,5,6,0
6783,332,557,5,26,1,0,1
6784,204,429,4,480,8,9,0
6785,263,36,5,7,1,0,1
6786,133,116,4,21,1,0,1
6787,311,476,4,5,1,0,1
6788,347,266,6,1185,4,2,0
6789,478,692,3,74,14,11,0
6790,253,407,3,205,6,13,0
6791,328,665,6,570,20,0,0
6792,412,232,3,217,7,7,0
6793,188,424,2,23,1,0,1
6794,155,683,5,15,1,0,1
6795,170,112,3,1428,18,4,0
6796,488,219,1,24,1,0,1
6797,154,499,4,84,11,13,0
6798,379,373,6,1572,14,2,0
6799,290,562,6,11,1,0,1
6800,472,306,3,8,1,0,1
6801,249,594,4,1200,7,4,0
6802,85,630,1,1663,10,7,0
6803,490,219,3,1319,6,1,0
6804,116,87,6,174,13,13,0
6805,136,270,4,1083,14,14,0
6806,2,469,1,22,1,0,1
6807,50,414,5,13,1,0,1
6808,59,680,5,9,1,0,1
6809,309,511,6,178,17,14,0
6810,366,117,3,477,19,14,0
6811,420,22,3,29,1,0,1
6812,296,67,5,30,1,0,1
6813,300,598,3,1480,20,10,0
6814,63,126,4,601,6,12,0
6815,68,146,4,14,1,0,1
6816,184,84,2,10,1,0,1
6817,169,514,5,1327,7,14,0
6818,60,51,6,12,1,0,1
6819,350,283,2,188,18,3,0
6820,160,662,5,10,1,0,1
6821,19,124,2,22,1,0,1
6822,133,684,6,1176,19,14,0
6823,205,234,1,1345,11,1,0
6824,5,567,4,905,15,1,0
6825,347,133,6,23,1,0,1
6826,352,460,5,47,7,10,0
6827,24,397,3,9,1,0,1
6828,271,163,2,1755,12,8,0
6829,258,497,4,1285,3,13,0
6830,392,531,6,14,1,0,1
6831,90,83,2,12,1,0,1
6832,195,36,3,24,1,0,1
6833,105,512,1,1455,13,4,0
6834,116,343,2,811,9,6,0
6835,57,252,5,1638,18,15,0
6836,165,481,1,18,1,0,1
6837,318,520,3,20,1,0,1
6838,470,310,5,1019,2,1,0
6839,131,422,1,556,13,8,0
6840,413,525,6,731,13,1,0
6841,413,433,5,15,1,0,1
6842,390,424,4,1617,15,10,0
6843,71,315,5,19,1,0,1
6844,410,221,5,438,2,7,0
6845,478,78,5,1178,19,6,0
6846,375,23,2,30,1,0,1
6847,476,705,6,823,4,11,0
6848,451,658,3,281,7,12,0
6849,231,538,1,1391,7,14,0
6850,38,564,4,15,1,0,1
6851,279,22,4,593,13,3,0
6852,21,258,4,701,10,10,0
6853,223,400,2,1423,13,6,0
6854,500,723,5,1376,4,6,0
6855,74,676,2,370,7,1,0
6856,496,188,1,126,8,15,0
6857,498,585,5,1679,6,0,0
6858,276,457,5,1477,7,15,0
6859,469,95,2,484,7,10,0
6860,427,719,5,1672,7,15,0
6861,363,356,5,24,3,5,0
6862,302,697,5,275,20,4,0
6863,35,240,2,919,1,9,0
6864,243,274,6,24,18,10,0
6865,371,484,6,14,1,0,1
6866,41,83,2,1246,5,4,0
6867,211,594,4,28,1,0,1
6868,123,560,2,1593,14,7,0
6869,281,15,6,5,1,0,1
6870,112,256,5,414,8,13,0
6871,383,204,6,838,3,9,0
6872,32,291,4,1388,14,2,0
6873,454,374,4,188,11,3,0
6874,331,77,1,825,20,9,0
6875,78,593,2,346,8,2,0
6876,252,517,5,1468,11,6,0
6877,76,43,1,1637,2,2,0
6878,247,163,2,312,5,15,0
6879,380,451,5,12,1,0,1
6880,47,640,3,557,4,0,0
6881,275,209,3,1569,9,8,0
6882,128,498,3,9,1,0,1
6883,389,308,1,30,1,0,1
6884,170,563,3,983,16,1,0
6885,299,134,5,26,1,0,1
6886,42,57,5,144,12,14,0
6887,306,96,1,608,8,14,0
6888,361,180,2,645,3,0,0
6889,443,157,3,305,12,1,0
6890,352,400,2,227,2,12,0
6891,217,574,3,586,3,14,0
6892,240,443,6,1115,20,13,0
6893,241,438,6,22,1,0,1
6894,96,577,4,266,1,9,0
6895,301,505,3,30,1,0,1
6896,322,91,1,201,10,2,0
6897,15,540,6,9,1,0,1
6898,304,651,2,443,2,12,0
6899,60,491,4,1151,6,10,0
6900,164,156,5,1062,1,1,0
6901,466,427,1,1697,12,8,0
6902,13,383,1,1046,10,10,0
6903,45,487,6,39,9,4,0
6904,389,290,4,441,1,14,0
6905,421,452,3,269,13,7,0
6906,447,535,3,14,1,0,1
6907,119,696,2,15,1,0,1
6908,28,180,6,161,2,6,0
6909,245,16,1,300,8,6,0
6910,72,204,3,1657,1,13,0
6911,159,686,1,28,1,0,1
6912,402,379,4,119,17,6,0
6913,202,37,3,8,1,0,1
6914,160,231,3,1728,9,7,0
6915,156,599,1,1474,17,4,0
6916,423,355,6,655,15,9,0
6917,321,303,6,486,7,7,0
6918,419,17,2,6,1,0,1
6919,432,719,3,1131,3,3,0
6920,263,359,2,712,1,13,0
6921,78,370,5,26,1,0,1
6922,384,611,5,13,1,0,1
6923,495,584,6,1755,9,7,0
6924,101,244,2,147,6,6,0
6925,196,362,3,835,18,10,0
6926,31,161,2,29,18,0,0
6927,279,724,3,1557,16,4,0
6928,190,67,2,1768,6,8,0
6929,39,560,2,1409,12,3,0
6930,59,645,2,6,1,0,1
6931,136,42,6,19,1,0,1
6932,260,232,3,47,1,14,0
6933,404,78,6,1345,14,1,0
6934,16,576,6,30,1,0,1
6935,398,113,4,1658,8,9,0
