sale_id,customer_id,product_id,date_id,channel_id,quantity,unit_price,discount,total_amount,profit
3700,418,22,343,4,1,882.41,0.05,838.29,449.61
3701,185,18,722,4,1,384.63,0.05,365.4,94.28
3702,187,40,344,4,3,317.98,0,953.94,541.95
3703,374,11,211,1,5,164.01,0,820.05,457.15
3704,462,39,35,3,5,557.18,0,2785.9,1018.35
3705,359,7,44,3,4,513.64,0.15,1746.38,627.66
3706,456,47,29,2,5,909.03,0,4545.15,2469.65
3707,399,7,86,5,1,513.64,0.05,487.96,208.28
3708,10,25,98,2,5,684.94,0.15,2911.0,1533.8
3709,200,22,303,1,4,882.41,0.15,3000.19,1445.47
3710,325,44,720,1,2,1154.92,0,2309.84,1317.28
3711,162,26,636,3,3,126.95,0,380.85,213.75
3712,458,45,86,1,2,157.72,0,315.44,179.82
3713,462,43,139,3,2,943.2,0.05,1792.08,1004.24
3714,81,37,366,4,1,279.66,0,279.66,101.01
3715,164,49,717,1,1,450.59,0,450.59,159.76
3716,495,22,220,6,2,882.41,0,1764.82,987.46
3717,226,44,703,6,5,1154.92,0,5774.6,3293.2
3718,145,40,348,1,1,317.98,0.05,302.08,164.75
3719,98,32,103,2,4,798.1,0.15,2713.54,1088.34
3720,477,30,610,3,5,554.1,0,2770.5,1658.8
3721,15,46,605,2,3,273.23,0.15,696.74,310.97
3722,202,43,68,3,1,943.2,0,943.2,549.28
3723,396,44,637,6,2,1154.92,0,2309.84,1317.28
3724,2,1,209,3,5,224.55,0,1122.75,341.95
3725,220,23,130,1,1,423.47,0,423.47,236.87
3726,37,33,627,5,3,379.26,0,1137.78,602.1
3727,490,20,642,2,5,735.47,0,3677.35,1756.7
3728,457,42,345,2,5,127.83,0.1,575.24,314.54
3729,385,35,368,2,3,108.56,0.2,260.54,38.78
3730,76,24,703,1,5,54.65,0,273.25,145.25
3731,31,24,398,4,1,54.65,0,54.65,29.05
3732,330,32,584,1,5,798.1,0,3990.5,1959.0
3733,281,26,585,1,4,126.95,0.2,406.24,183.44
3734,225,5,560,4,4,671.56,0.15,2283.3,1005.02
3735,257,17,46,3,2,232.94,0.05,442.59,143.43
3736,456,45,697,2,2,157.72,0.15,268.12,132.5
3737,148,43,199,3,5,943.2,0.2,3772.8,1803.2
3738,116,38,716,1,3,440.34,0.2,1056.82,241.75
3739,194,1,403,2,4,224.55,0.05,853.29,228.65
3740,83,22,336,6,1,882.41,0,882.41,493.73
3741,109,23,12,4,1,423.47,0.05,402.3,215.7
3742,95,21,262,3,2,82.31,0.05,156.39,34.31
3743,95,7,471,5,5,513.64,0,2568.2,1169.8
3744,485,4,643,5,2,281.0,0.15,477.7,87.82
3745,114,45,154,3,2,157.72,0.2,252.35,116.73
3746,378,22,98,1,1,882.41,0,882.41,493.73
3747,347,37,41,1,4,279.66,0.2,894.91,180.31
3748,392,23,251,5,1,423.47,0.15,359.95,173.35
3749,125,36,424,1,5,137.22,0,686.1,148.9
3750,202,10,120,4,1,221.54,0.05,210.46,27.74
3751,145,15,140,6,5,322.83,0,1614.15,379.6
3752,449,22,468,5,3,882.41,0.2,2117.78,951.74
3753,439,36,557,5,4,137.22,0,548.88,119.12
3754,378,12,90,5,2,895.29,0.1,1611.52,647.32
3755,203,50,434,1,3,375.47,0,1126.41,496.29
3756,412,15,247,2,4,322.83,0.15,1097.62,109.98
3757,190,1,711,3,2,224.55,0.05,426.64,114.32
3758,237,34,192,4,1,450.53,0,450.53,132.31
3759,1,2,712,4,5,649.16,0,3245.8,1504.55
3760,83,8,94,2,3,119.79,0.2,287.5,64.15
3761,97,46,564,4,1,273.23,0,273.23,144.64
3762,408,45,173,5,1,157.72,0.15,134.06,66.25
3763,181,47,677,5,2,909.03,0,1818.06,987.86
3764,371,8,535,1,5,119.79,0.05,569.0,196.75
3765,223,44,375,1,5,1154.92,0,5774.6,3293.2
3766,109,50,115,5,5,375.47,0.05,1783.48,733.28
3767,42,24,341,6,5,54.65,0.1,245.93,117.93
3768,238,38,321,6,5,440.34,0.15,1871.44,512.99
3769,285,31,172,5,1,586.53,0.05,557.2,168.26
3770,396,3,726,3,1,292.44,0.2,233.95,21.92
3771,414,16,491,6,5,44.4,0.2,177.6,76.2
3772,193,39,222,5,1,557.18,0.1,501.46,147.95
3773,461,10,521,2,5,221.54,0.05,1052.32,138.72
3774,444,33,283,1,3,379.26,0,1137.78,602.1
3775,87,43,99,6,5,943.2,0,4716.0,2746.4
3776,28,49,489,2,2,450.59,0,901.18,319.52
3777,275,36,219,2,5,137.22,0,686.1,148.9
3778,485,41,235,2,2,1026.59,0.15,1745.2,759.56
3779,143,4,259,4,1,281.0,0,281.0,86.06
3780,68,18,671,6,2,384.63,0.15,653.87,111.63
3781,499,34,113,3,1,450.53,0.05,428.0,109.78
3782,6,37,617,6,2,279.66,0.15,475.42,118.12
3783,19,9,643,6,1,289.81,0,289.81,61.56
3784,357,14,52,2,3,482.99,0.15,1231.62,599.4
3785,225,15,135,4,2,322.83,0.15,548.81,54.99
3786,191,23,131,6,1,423.47,0,423.47,236.87
3787,48,13,43,4,2,522.55,0.1,940.59,440.57
3788,203,22,49,2,4,882.41,0,3529.64,1974.92
3789,367,1,699,5,1,224.55,0,224.55,68.39
3790,183,15,451,4,4,322.83,0.05,1226.75,239.11
3791,115,38,99,2,5,440.34,0.1,1981.53,623.08
3792,83,50,73,5,1,375.47,0.15,319.15,109.11
3793,153,6,426,4,1,810.96,0.05,770.41,446.01
3794,384,39,42,5,2,557.18,0.1,1002.92,295.9
3795,127,14,123,6,1,482.99,0,482.99,272.25
3796,199,35,283,4,1,108.56,0.1,97.7,23.78
3797,411,11,155,2,5,164.01,0,820.05,457.15
3798,257,8,430,1,4,119.79,0,479.16,181.36
3799,497,24,416,4,5,54.65,0,273.25,145.25
3800,120,26,472,6,1,126.95,0.05,120.6,64.9
3801,263,26,157,4,1,126.95,0.1,114.26,58.56
3802,298,24,371,3,1,54.65,0,54.65,29.05
3803,19,50,261,4,3,375.47,0.15,957.45,327.33
3804,157,28,401,5,2,891.72,0.15,1515.92,516.6
3805,214,50,194,3,2,375.47,0.1,675.85,255.77
3806,86,1,310,4,5,224.55,0.05,1066.61,285.81
3807,69,13,133,4,2,522.55,0.05,992.84,492.82
3808,131,8,91,2,3,119.79,0,359.37,136.02
3809,379,27,682,3,2,598.18,0.2,957.09,203.25
3810,345,42,569,2,3,127.83,0,383.49,227.07
3811,263,7,696,6,5,513.64,0.2,2054.56,656.16
3812,487,3,547,6,4,292.44,0.1,1052.78,204.66
3813,76,40,101,6,5,317.98,0.05,1510.4,823.75
3814,308,16,319,5,1,44.4,0.15,37.74,17.46
3815,103,44,390,5,3,1154.92,0,3464.76,1975.92
3816,495,22,246,3,2,882.41,0.15,1500.1,722.74
3817,30,30,192,3,3,554.1,0.15,1412.96,745.94
3818,134,35,242,2,2,108.56,0,217.12,69.28
3819,41,3,707,6,2,292.44,0,584.88,160.82
3820,208,24,685,1,5,54.65,0.05,259.59,131.59
3821,240,24,274,6,3,54.65,0.2,131.16,54.36
3822,138,25,707,4,5,684.94,0.15,2911.0,1533.8
3823,365,22,465,6,4,882.41,0.1,3176.68,1621.96
3824,185,18,651,2,3,384.63,0,1153.89,340.53
3825,439,28,380,3,5,891.72,0.05,4235.67,1737.37
3826,258,26,396,4,5,126.95,0.2,507.8,229.3
3827,65,5,442,1,2,671.56,0,1343.12,703.98
3828,12,12,352,5,3,895.29,0,2685.87,1239.57
3829,474,45,9,5,5,157.72,0,788.6,449.55
3830,175,20,521,2,1,735.47,0.2,588.38,204.25
3831,166,49,409,3,5,450.59,0,2252.95,798.8
3832,433,37,391,4,4,279.66,0,1118.64,404.04
3833,233,12,116,3,2,895.29,0,1790.58,826.38
3834,368,9,246,5,3,289.81,0.2,695.54,10.79
3835,63,8,273,3,2,119.79,0.05,227.6,78.7
3836,279,4,684,5,3,281.0,0.15,716.55,131.73
3837,419,13,254,1,2,522.55,0.05,992.84,492.82
3838,368,20,325,1,3,735.47,0,2206.41,1054.02
3839,337,29,581,4,4,401.57,0,1606.28,896.08
3840,274,15,107,6,1,322.83,0,322.83,75.92
3841,421,44,125,3,4,1154.92,0.1,4157.71,2172.59
3842,189,11,146,6,1,164.01,0,164.01,91.43
3843,144,36,458,3,1,137.22,0.1,123.5,16.06
3844,497,11,215,6,3,164.01,0.2,393.62,175.88
3845,409,18,181,4,4,384.63,0.1,1384.67,300.19
3846,58,17,274,4,4,232.94,0,931.76,333.44
3847,332,13,659,6,2,522.55,0.2,836.08,336.06
3848,408,2,709,3,5,649.16,0.05,3083.51,1342.26
3849,237,48,152,4,2,623.86,0.05,1185.33,505.85
3850,350,9,592,3,4,289.81,0.05,1101.28,188.28
3851,2,27,193,1,2,598.18,0.05,1136.54,382.7
3852,323,18,64,6,1,384.63,0.2,307.7,36.58
3853,33,23,157,1,4,423.47,0.1,1524.49,778.09
3854,24,24,334,1,5,54.65,0.15,232.26,104.26
3855,350,2,156,2,4,649.16,0.2,2077.31,684.31
3856,96,47,132,3,1,909.03,0,909.03,493.93
3857,218,30,679,1,2,554.1,0,1108.2,663.52
3858,355,39,309,1,2,557.18,0.1,1002.92,295.9
3859,413,50,223,6,4,375.47,0.1,1351.69,511.53
3860,466,45,89,1,4,157.72,0,630.88,359.64
3861,319,13,125,3,2,522.55,0.05,992.84,492.82
3862,398,23,727,4,2,423.47,0.1,762.25,389.05
3863,96,12,28,5,5,895.29,0.15,3804.98,1394.48
3864,127,47,647,3,4,909.03,0.2,2908.9,1248.5
3865,424,9,383,6,5,289.81,0,1449.05,307.8
3866,87,44,219,2,2,1154.92,0,2309.84,1317.28
3867,359,41,710,5,4,1026.59,0,4106.36,2135.08
3868,90,13,535,1,5,522.55,0.1,2351.47,1101.42
3869,356,19,373,2,4,500.98,0.15,1703.33,777.85
3870,217,23,231,4,2,423.47,0,846.94,473.74
3871,241,6,520,4,3,810.96,0,2432.88,1459.68
3872,24,6,51,5,5,810.96,0.05,3852.06,2230.06
3873,404,12,399,1,5,895.29,0.05,4252.63,1842.13
3874,438,49,518,2,2,450.59,0.2,720.94,139.28
3875,252,25,40,1,1,684.94,0,684.94,409.5
3876,331,10,406,5,1,221.54,0,221.54,38.82
3877,493,15,572,2,5,322.83,0.15,1372.03,137.48
3878,407,46,92,6,4,273.23,0.15,928.98,414.62
3879,441,28,725,3,3,891.72,0.1,2407.64,908.66
3880,167,50,413,4,4,375.47,0,1501.88,661.72
3881,108,49,269,2,2,450.59,0,901.18,319.52
3882,471,45,157,6,2,157.72,0,315.44,179.82
3883,312,33,18,3,1,379.26,0.2,303.41,124.85
3884,344,17,158,6,3,232.94,0.1,628.94,180.2
3885,376,37,158,3,2,279.66,0,559.32,202.02
3886,421,26,59,5,4,126.95,0,507.8,285.0
3887,26,22,217,4,3,882.41,0.15,2250.15,1084.11
3888,409,16,651,2,4,44.4,0.2,142.08,60.96
3889,29,5,664,3,1,671.56,0.1,604.4,284.83
3890,54,26,701,2,4,126.95,0,507.8,285.0
3891,439,1,498,5,3,224.55,0,673.65,205.17
3892,77,20,125,1,5,735.47,0,3677.35,1756.7
3893,198,43,74,2,2,943.2,0.2,1509.12,721.28
3894,402,26,677,3,1,126.95,0.1,114.26,58.56
3895,425,43,409,6,2,943.2,0.1,1697.76,909.92
3896,33,31,673,3,3,586.53,0.05,1671.61,504.79
3897,186,47,284,3,4,909.03,0,3636.12,1975.72
3898,90,17,583,6,1,232.94,0.2,186.35,36.77
3899,220,43,69,6,3,943.2,0,2829.6,1647.84
3900,393,18,74,6,1,384.63,0.1,346.17,75.05
3901,9,22,338,5,4,882.41,0,3529.64,1974.92
3902,193,43,94,5,5,943.2,0.15,4008.6,2039.0
3903,281,14,606,4,3,482.99,0.05,1376.52,744.3
3904,412,23,190,1,1,423.47,0.05,402.3,215.7
3905,223,9,19,2,3,289.81,0,869.43,184.68
3906,444,43,16,6,1,943.2,0.1,848.88,454.96
3907,339,32,99,1,2,798.1,0.15,1356.77,544.17
3908,293,10,315,2,1,221.54,0,221.54,38.82
3909,237,49,441,5,5,450.59,0.05,2140.3,686.15
3910,19,37,663,5,4,279.66,0.05,1062.71,348.11
3911,85,34,486,4,2,450.53,0,901.06,264.62
3912,409,32,496,5,2,798.1,0,1596.2,783.6
3913,334,50,190,4,2,375.47,0.05,713.39,293.31
3914,357,44,29,5,4,1154.92,0,4619.68,2634.56
3915,333,34,548,5,5,450.53,0.05,2140.02,548.92
3916,327,27,361,2,2,598.18,0.2,957.09,203.25
3917,355,41,702,3,5,1026.59,0.15,4363.01,1898.91
3918,323,13,119,4,5,522.55,0,2612.75,1362.7
3919,489,22,317,5,2,882.41,0,1764.82,987.46
3920,120,44,593,1,3,1154.92,0,3464.76,1975.92
3921,301,10,47,1,2,221.54,0,443.08,77.64
3922,414,23,25,4,3,423.47,0.05,1206.89,647.09
3923,234,18,290,3,5,384.63,0.15,1634.68,279.08
3924,72,31,8,4,1,586.53,0,586.53,197.59
3925,159,36,476,5,4,137.22,0,548.88,119.12
3926,153,43,446,5,4,943.2,0.05,3584.16,2008.48
3927,454,29,608,1,4,401.57,0,1606.28,896.08
3928,219,27,207,6,4,598.18,0,2392.72,885.04
3929,12,3,264,4,3,292.44,0,877.32,241.23
3930,113,16,362,4,3,44.4,0.15,113.22,52.38
3931,198,13,39,3,5,522.55,0.15,2220.84,970.79
3932,493,37,437,4,5,279.66,0,1398.3,505.05
3933,290,29,81,6,1,401.57,0.15,341.33,163.78
3934,195,23,141,2,5,423.47,0.15,1799.75,866.75
3935,190,21,211,5,1,82.31,0.15,69.96,8.92
3936,180,30,9,1,2,554.1,0,1108.2,663.52
3937,212,11,542,6,2,164.01,0.05,311.62,166.46
3938,41,14,437,3,3,482.99,0,1448.97,816.75
3939,436,40,297,5,5,317.98,0.1,1430.91,744.26
3940,179,37,344,3,5,279.66,0.05,1328.39,435.14
3941,153,27,674,3,4,598.18,0,2392.72,885.04
3942,114,49,269,3,3,450.59,0.15,1149.0,276.51
3943,460,46,264,3,1,273.23,0.2,218.58,89.99
3944,476,40,125,5,4,317.98,0.1,1144.73,595.41
3945,427,38,251,6,5,440.34,0,2201.7,843.25
3946,146,17,283,2,5,232.94,0.05,1106.46,358.56
3947,9,37,277,5,4,279.66,0,1118.64,404.04
3948,75,49,693,2,5,450.59,0,2252.95,798.8
3949,216,4,608,2,3,281.0,0.1,758.7,173.88
3950,343,39,489,5,2,557.18,0.1,1002.92,295.9
3951,479,42,535,3,5,127.83,0.2,511.32,250.62
3952,496,7,256,1,2,513.64,0,1027.28,467.92
3953,32,49,585,6,4,450.59,0,1802.36,639.04
3954,23,12,118,4,4,895.29,0.2,2864.93,936.53
3955,99,21,309,3,5,82.31,0,411.55,106.35
3956,173,41,727,4,4,1026.59,0,4106.36,2135.08
3957,126,38,136,1,2,440.34,0,880.68,337.3
3958,222,3,310,3,3,292.44,0.1,789.59,153.5
3959,313,25,66,2,2,684.94,0.15,1164.4,613.52
3960,460,37,56,6,1,279.66,0,279.66,101.01
3961,59,23,110,2,2,423.47,0.2,677.55,304.35
3962,202,47,473,3,3,909.03,0.2,2181.67,936.37
3963,98,34,724,3,5,450.53,0.05,2140.02,548.92
3964,285,38,346,4,4,440.34,0,1761.36,674.6
3965,484,6,588,1,5,810.96,0,4054.8,2432.8
3966,153,17,723,2,3,232.94,0.1,628.94,180.2
3967,199,17,713,2,3,232.94,0.05,663.88,215.14
3968,282,6,75,3,2,810.96,0.1,1459.73,810.93
3969,98,4,210,4,3,281.0,0,843.0,258.18
3970,440,11,687,2,2,164.01,0,328.02,182.86
3971,94,13,318,3,4,522.55,0,2090.2,1090.16
3972,155,27,213,2,1,598.18,0,598.18,221.26
3973,259,43,462,6,5,943.2,0.05,4480.2,2510.6
3974,421,45,691,5,4,157.72,0.2,504.7,233.46
3975,462,2,34,6,5,649.16,0.2,2596.64,855.39
3976,441,21,728,3,2,82.31,0.1,148.16,26.08
3977,454,25,597,6,1,684.94,0,684.94,409.5
3978,456,6,663,3,4,810.96,0.05,3081.65,1784.05
3979,20,5,477,3,3,671.56,0,2014.68,1055.97
3980,117,14,327,5,1,482.99,0,482.99,272.25
3981,418,24,49,5,2,54.65,0,109.3,58.1
3982,174,40,288,2,4,317.98,0.05,1208.32,659.0
3983,103,29,345,2,2,401.57,0,803.14,448.04
3984,120,34,157,1,5,450.53,0.2,1802.12,211.02
3985,206,9,17,5,2,289.81,0,579.62,123.12
3986,118,7,221,1,2,513.64,0,1027.28,467.92
3987,240,15,203,4,3,322.83,0.05,920.07,179.34
3988,462,5,709,4,1,671.56,0.15,570.83,251.26
3989,439,30,374,4,1,554.1,0.05,526.39,304.05
3990,178,10,490,3,5,221.54,0.1,996.93,83.33
3991,329,16,59,3,2,44.4,0,88.8,48.24
3992,467,14,58,2,1,482.99,0,482.99,272.25
3993,133,48,596,4,5,623.86,0.2,2495.44,796.74
3994,139,11,241,6,1,164.01,0,164.01,91.43
3995,152,9,48,4,2,289.81,0.1,521.66,65.16
3996,233,5,596,6,1,671.56,0,671.56,351.99
3997,27,11,168,3,2,164.01,0,328.02,182.86
3998,133,4,450,6,4,281.0,0.2,899.2,119.44
3999,470,35,474,4,1,108.56,0.2,86.85,12.93
4000,423,42,652,3,4,127.83,0,511.32,302.76
4001,427,27,109,5,5,598.18,0.2,2392.72,508.12
4002,185,12,271,6,1,895.29,0.05,850.53,368.43
4003,472,35,233,4,5,108.56,0.2,434.24,64.64
4004,76,10,694,3,4,221.54,0.15,753.24,22.36
4005,163,33,66,5,2,379.26,0,758.52,401.4
4006,202,3,599,5,3,292.44,0.05,833.45,197.36
4007,372,19,730,6,3,500.98,0.1,1352.65,658.54
4008,322,10,254,2,4,221.54,0,886.16,155.28
4009,96,29,588,1,1,401.57,0.2,321.26,143.71
4010,62,9,87,5,1,289.81,0,289.81,61.56
4011,357,30,526,3,1,554.1,0,554.1,331.76
4012,471,45,567,6,4,157.72,0.2,504.7,233.46
4013,438,40,52,1,1,317.98,0.05,302.08,164.75
4014,323,32,299,2,1,798.1,0.2,638.48,232.18
4015,301,39,155,5,3,557.18,0,1671.54,611.01
4016,307,40,258,3,3,317.98,0,953.94,541.95
4017,89,48,113,2,4,623.86,0,2495.44,1136.48
4018,131,10,505,2,4,221.54,0.15,753.24,22.36
4019,84,15,571,1,4,322.83,0,1291.32,303.68
4020,58,24,297,4,2,54.65,0,109.3,58.1
4021,416,12,386,3,3,895.29,0.15,2282.99,836.69
4022,491,38,662,2,4,440.34,0.2,1409.09,322.33
4023,101,13,2,2,5,522.55,0.2,2090.2,840.15
4024,450,19,302,1,3,500.98,0.05,1427.79,733.68
4025,261,20,515,5,5,735.47,0.05,3493.48,1572.83
4026,238,38,339,1,1,440.34,0,440.34,168.65
4027,350,11,11,4,3,164.01,0.1,442.83,225.09
4028,314,50,520,3,3,375.47,0,1126.41,496.29
4029,132,13,699,5,4,522.55,0.05,1985.69,985.65
4030,325,45,187,6,4,157.72,0.05,599.34,328.1
4031,163,14,164,4,5,482.99,0.15,2052.71,999.01
4032,472,15,275,4,2,322.83,0.05,613.38,119.56
4033,467,31,327,3,2,586.53,0,1173.06,395.18
4034,42,37,158,4,1,279.66,0.05,265.68,87.03
4035,415,23,556,5,1,423.47,0,423.47,236.87
4036,372,9,29,2,3,289.81,0.1,782.49,97.74
4037,37,10,607,3,3,221.54,0,664.62,116.46
4038,78,50,421,5,2,375.47,0,750.94,330.86
4039,120,21,324,4,5,82.31,0.05,390.97,85.77
4040,210,16,475,2,2,44.4,0.15,75.48,34.92
4041,221,40,304,4,2,317.98,0,635.96,361.3
4042,264,5,344,1,3,671.56,0.1,1813.21,854.5
4043,50,42,685,2,5,127.83,0,639.15,378.45
4044,276,14,110,1,2,482.99,0.15,821.08,399.6
4045,437,3,280,2,5,292.44,0.1,1315.98,255.83
4046,329,46,161,1,1,273.23,0.2,218.58,89.99
4047,89,12,156,1,1,895.29,0.2,716.23,234.13
4048,467,24,304,1,5,54.65,0.15,232.26,104.26
4049,446,46,382,4,5,273.23,0,1366.15,723.2
4050,206,35,428,3,5,108.56,0.05,515.66,146.06
4051,272,1,107,3,5,224.55,0,1122.75,341.95
4052,200,17,570,3,5,232.94,0,1164.7,416.8
4053,407,20,137,4,1,735.47,0,735.47,351.34
4054,227,12,584,6,5,895.29,0.05,4252.63,1842.13
4055,161,34,492,5,2,450.53,0.2,720.85,84.41
4056,485,21,398,4,4,82.31,0,329.24,85.08
4057,223,48,319,6,1,623.86,0.1,561.47,221.73
4058,93,9,223,1,3,289.81,0.15,739.02,54.27
4059,75,40,145,2,4,317.98,0.2,1017.54,468.22
4060,157,5,198,6,2,671.56,0,1343.12,703.98
4061,314,5,47,3,3,671.56,0,2014.68,1055.97
4062,376,35,223,4,1,108.56,0,108.56,34.64
4063,242,33,582,5,1,379.26,0,379.26,200.7
4064,313,29,158,5,4,401.57,0.1,1445.65,735.45
4065,270,40,285,1,5,317.98,0.15,1351.41,664.76
4066,102,42,165,1,5,127.83,0.15,543.28,282.58
4067,113,48,563,4,1,623.86,0,623.86,284.12
4068,353,28,420,6,1,891.72,0.15,757.96,258.3
4069,3,11,724,3,1,164.01,0,164.01,91.43
4070,100,13,166,5,5,522.55,0,2612.75,1362.7
4071,165,26,194,6,1,126.95,0,126.95,71.25
4072,126,3,335,5,2,292.44,0,584.88,160.82
4073,284,16,564,6,1,44.4,0,44.4,24.12
4074,338,11,428,5,5,164.01,0,820.05,457.15
4075,231,50,627,4,1,375.47,0,375.47,165.43
4076,422,35,715,4,4,108.56,0,434.24,138.56
4077,117,49,447,2,2,450.59,0.2,720.94,139.28
4078,458,36,212,4,5,137.22,0.1,617.49,80.29
4079,248,44,209,4,2,1154.92,0.2,1847.87,855.31
4080,326,48,86,1,5,623.86,0,3119.3,1420.6
4081,204,41,556,4,4,1026.59,0,4106.36,2135.08
4082,157,7,254,1,4,513.64,0.1,1849.1,730.38
4083,340,1,77,5,2,224.55,0,449.1,136.78
4084,312,11,206,2,2,164.01,0.15,278.82,133.66
4085,261,7,690,6,5,513.64,0.2,2054.56,656.16
4086,378,15,358,5,2,322.83,0.05,613.38,119.56
4087,167,47,65,6,5,909.03,0.05,4317.89,2242.39
4088,488,49,718,4,1,450.59,0.05,428.06,137.23
4089,23,32,395,4,1,798.1,0.15,678.38,272.08
4090,298,49,645,2,3,450.59,0.2,1081.42,208.93
4091,52,1,651,6,5,224.55,0.1,1010.48,229.68
4092,66,18,254,4,1,384.63,0.1,346.17,75.05
4093,236,39,456,5,4,557.18,0,2228.72,814.68
4094,215,45,114,5,3,157.72,0.1,425.84,222.41
4095,355,35,659,3,2,108.56,0.1,195.41,47.57
4096,377,23,677,6,4,423.47,0,1693.88,947.48
4097,189,2,155,6,4,649.16,0.05,2466.81,1073.81
4098,88,26,547,5,4,126.95,0.2,406.24,183.44
4099,166,23,589,4,1,423.47,0,423.47,236.87
4100,304,14,316,5,5,482.99,0.1,2173.45,1119.75
4101,309,11,352,3,3,164.01,0,492.03,274.29
4102,228,43,446,6,1,943.2,0.2,754.56,360.64
4103,312,20,140,1,5,735.47,0.2,2941.88,1021.23
4104,392,29,275,5,4,401.57,0,1606.28,896.08
4105,33,27,434,4,5,598.18,0,2990.9,1106.3
4106,12,37,634,5,4,279.66,0.05,1062.71,348.11
4107,158,1,567,6,5,224.55,0.05,1066.61,285.81
4108,181,44,510,6,3,1154.92,0.1,3118.28,1629.44
4109,142,40,585,1,3,317.98,0.05,906.24,494.25
4110,259,33,199,3,5,379.26,0.2,1517.04,624.24
4111,148,8,421,4,4,119.79,0,479.16,181.36
4112,205,34,646,6,3,450.53,0,1351.59,396.93
4113,195,38,550,3,5,440.34,0,2201.7,843.25
4114,136,50,599,3,5,375.47,0,1877.35,827.15
4115,340,21,11,6,5,82.31,0,411.55,106.35
4116,495,33,404,2,1,379.26,0,379.26,200.7
4117,72,8,33,4,2,119.79,0.05,227.6,78.7
4118,284,3,407,5,4,292.44,0,1169.76,321.64
4119,139,4,19,5,5,281.0,0,1405.0,430.3
4120,395,17,368,2,5,232.94,0,1164.7,416.8
4121,285,1,570,2,5,224.55,0.1,1010.48,229.68
4122,157,43,43,6,3,943.2,0.05,2688.12,1506.36
4123,305,35,565,6,2,108.56,0.1,195.41,47.57
4124,178,31,269,4,1,586.53,0.1,527.88,138.94
4125,404,16,15,3,2,44.4,0.05,84.36,43.8
4126,24,1,49,6,1,224.55,0,224.55,68.39
4127,304,23,400,5,4,423.47,0,1693.88,947.48
4128,467,23,661,3,2,423.47,0,846.94,473.74
4129,134,25,300,5,1,684.94,0.1,616.45,341.01
4130,433,13,449,3,5,522.55,0.15,2220.84,970.79
4131,258,28,460,4,5,891.72,0,4458.6,1960.3
4132,242,47,20,2,1,909.03,0.1,818.13,403.03
4133,58,27,659,6,1,598.18,0,598.18,221.26
4134,455,49,209,6,4,450.59,0,1802.36,639.04
4135,471,8,49,3,2,119.79,0,239.58,90.68
4136,305,20,259,1,2,735.47,0.1,1323.85,555.59
4137,176,26,496,4,3,126.95,0.15,323.72,156.62
4138,155,36,411,1,3,137.22,0,411.66,89.34
4139,166,25,146,3,2,684.94,0,1369.88,819.0
4140,245,40,612,2,4,317.98,0.2,1017.54,468.22
4141,481,21,436,2,2,82.31,0,164.62,42.54
4142,121,8,624,2,1,119.79,0,119.79,45.34
4143,407,41,664,1,3,1026.59,0.05,2925.78,1447.32
4144,462,17,511,4,3,232.94,0.05,663.88,215.14
4145,403,20,555,3,3,735.47,0.15,1875.45,723.06
4146,224,24,612,3,2,54.65,0.1,98.37,47.17
4147,116,11,99,3,2,164.01,0.1,295.22,150.06
4148,148,1,501,3,1,224.55,0,224.55,68.39
4149,86,47,357,6,2,909.03,0,1818.06,987.86
4150,128,39,58,4,1,557.18,0.15,473.6,120.09
4151,477,9,675,1,2,289.81,0,579.62,123.12
4152,328,46,484,2,2,273.23,0.2,437.17,179.99
4153,218,41,475,3,4,1026.59,0,4106.36,2135.08
4154,127,35,658,5,5,108.56,0.15,461.38,91.78
4155,346,23,570,3,3,423.47,0.15,1079.85,520.05
4156,300,36,333,6,2,137.22,0,274.44,59.56
4157,365,20,175,3,3,735.47,0,2206.41,1054.02
4158,168,7,416,4,1,513.64,0.1,462.28,182.6
4159,35,24,630,1,1,54.65,0.05,51.92,26.32
4160,327,22,54,1,5,882.41,0.2,3529.64,1586.24
4161,133,24,316,4,5,54.65,0,273.25,145.25
4162,118,30,315,3,3,554.1,0.05,1579.19,912.17
4163,73,41,220,3,3,1026.59,0.2,2463.82,985.36
4164,427,29,542,4,3,401.57,0,1204.71,672.06
4165,360,8,365,5,5,119.79,0,598.95,226.7
4166,434,30,205,5,3,554.1,0,1662.3,995.28
4167,251,14,38,5,3,482.99,0,1448.97,816.75
4168,64,35,32,5,2,108.56,0,217.12,69.28
4169,404,14,432,1,1,482.99,0.2,386.39,175.65
4170,330,45,206,5,2,157.72,0.2,252.35,116.73
4171,263,39,187,4,4,557.18,0,2228.72,814.68
4172,468,33,548,5,2,379.26,0.2,606.82,249.7
4173,279,5,362,4,2,671.56,0.05,1275.96,636.82
4174,285,13,10,4,3,522.55,0.2,1254.12,504.09
4175,93,12,324,1,1,895.29,0,895.29,413.19
4176,168,29,709,6,3,401.57,0.05,1144.47,611.82
4177,416,14,336,5,2,482.99,0.05,917.68,496.2
4178,443,4,104,1,5,281.0,0.1,1264.5,289.8
4179,150,23,436,3,4,423.47,0,1693.88,947.48
4180,246,25,509,4,1,684.94,0.15,582.2,306.76
4181,415,48,388,4,2,623.86,0.1,1122.95,443.47
4182,108,38,67,4,3,440.34,0,1321.02,505.95
4183,132,9,602,4,5,289.81,0.1,1304.14,162.89
4184,27,41,441,5,3,1026.59,0,3079.77,1601.31
